id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
8960200280,20150218T000000,3,1,1180,7200,1,N,0,4,7,1180,0,1968,0,98058,47.4249,-122.178,1180,7200
2867100007,20150223T000000,3,1,1260,3230,1.5,N,0,3,7,1260,0,1907,0,98119,47.644,-122.369,1700,3500
1545807280,20140628T000000,3,1.75,1700,17355,1,N,0,3,7,1200,500,1978,0,98038,47.3637,-122.057,1900,9528
217500005,20141124T000000,3,2.5,2020,7800,1,N,0,4,7,1330,690,1958,0,98133,47.7368,-122.337,1870,7800
6145600780,20140911T000000,2,1,1510,3844,1,N,0,4,7,1510,0,1923,1970,98133,47.7038,-122.348,1170,3844
2768300655,20150317T000000,3,3,1880,2200,2,N,0,3,8,1520,360,2007,0,98107,47.6666,-122.367,1500,1426
5419000050,20140917T000000,4,2.5,2717,4513,2,N,0,3,8,2717,0,2005,0,98001,47.3373,-122.266,2550,4841
4154302045,20150316T000000,2,1,880,2400,1,N,0,3,6,760,120,1918,0,98118,47.5643,-122.275,1180,6300
3751600430,20141226T000000,3,1.75,1780,35233,1,N,0,4,8,1420,360,1979,0,98001,47.2949,-122.269,1950,17334
7856640460,20141218T000000,4,2.75,3800,12200,2,N,3,4,10,3800,0,1986,0,98006,47.5689,-122.156,3710,14796
8887001192,20140620T000000,2,1,1240,27042,1,N,1,3,6,1000,240,1943,0,98070,47.5026,-122.465,2140,20059
5605000440,20141215T000000,3,1,1880,5450,1.5,N,0,4,8,1880,0,1924,0,98112,47.6453,-122.302,2580,5450
9406590250,20150224T000000,4,2.25,1870,5371,2,N,0,3,7,1870,0,2009,0,98038,47.3844,-122.036,2380,4502
3222079136,20140818T000000,3,1.75,1200,55321,1.5,N,0,5,7,1200,0,1977,0,98010,47.3492,-121.935,1910,54450
7237300290,20150326T000000,5,2.5,2400,4496,2,N,0,3,7,2400,0,2004,0,98042,47.3692,-122.126,1880,4319
7468900235,20141022T000000,3,1,940,7200,1,N,0,4,7,940,0,1954,0,98002,47.2979,-122.223,1090,7800
3352401476,20141124T000000,2,1,860,5000,1,N,0,3,7,860,0,1949,0,98178,47.5005,-122.267,1130,6000
1133000235,20140616T000000,6,2.25,3550,11780,1,N,0,4,8,2960,590,1948,0,98125,47.7218,-122.312,2360,8850
2124089028,20140714T000000,3,1.75,1430,39160,1,N,0,3,7,900,530,1925,1987,98065,47.5513,-121.801,1430,40860
7686202635,20140812T000000,2,1,900,8000,1,N,0,4,6,900,0,1954,0,98198,47.4217,-122.317,1240,8000
3874400380,20150316T000000,3,2.5,1740,22089,1,N,0,4,8,1130,610,1977,0,98070,47.3948,-122.435,2000,24925
642500080,20141212T000000,4,2.5,2905,4874,2,N,0,3,9,2905,0,2003,0,98031,47.4084,-122.169,2900,5271
9200000050,20140918T000000,2,1,800,10625,1,N,0,3,6,800,0,1942,0,98168,47.496,-122.317,1130,10625
8081500050,20150302T000000,5,2.5,4250,20441,1,N,1,4,11,2490,1760,1984,0,98004,47.6377,-122.211,3620,16304
8731801190,20141223T000000,3,2.25,1950,8661,1,N,0,4,8,1950,0,1966,0,98023,47.3127,-122.362,1950,8800
2787311190,20141114T000000,3,2.5,1780,7192,1,N,0,4,7,1250,530,1974,0,98031,47.4093,-122.173,1870,8500
3291800670,20140630T000000,3,2.5,3180,7904,1,N,0,3,8,1810,1370,2006,0,98056,47.489,-122.181,1950,7800
1432700420,20140728T000000,3,1,1460,10914,1,N,0,4,7,1460,0,1959,0,98058,47.4511,-122.173,1490,8314
3644100073,20141122T000000,2,1,670,1675,1,N,0,5,6,670,0,1960,0,98144,47.5918,-122.295,1220,1740
109210460,20141029T000000,3,2,2330,8000,1,N,0,3,7,1390,940,1986,0,98023,47.2958,-122.368,1570,7227
9106000050,20141021T000000,4,3,2170,2500,2,N,0,3,8,1710,460,1997,0,98115,47.6742,-122.303,2170,4080
7935000280,20140812T000000,5,3.25,5210,35765,2.5,N,4,5,10,4940,270,1911,0,98136,47.5463,-122.397,2590,10250
2607720440,20150304T000000,3,2.5,1980,9725,2,N,0,3,8,1980,0,1994,0,98045,47.4856,-121.802,2070,9834
2621750280,20141110T000000,4,2.75,2760,7533,1,N,0,3,8,1400,1360,1997,0,98042,47.371,-122.108,2340,7943
7853220470,20140915T000000,5,3.5,2950,7980,2,N,3,3,9,2350,600,2005,0,98065,47.5339,-121.858,2950,7980
1338800430,20140728T000000,3,1.75,2150,3503,2,N,0,3,8,1870,280,1921,0,98112,47.6285,-122.303,3920,6402
792000006,20140709T000000,2,1,840,11600,1,N,0,3,6,840,0,1952,0,98168,47.492,-122.302,1610,9120
7504020670,20140520T000000,5,2.25,2890,12478,2,N,0,3,9,2890,0,1977,0,98074,47.6295,-122.052,2570,11880
323059316,20150505T000000,5,2.5,3190,6178,2,N,0,3,8,3190,0,2003,0,98059,47.5104,-122.154,2480,7548
6802200190,20150121T000000,3,2,1450,9044,2,N,0,3,7,1450,0,1990,0,98022,47.1955,-121.987,1450,9044
629410190,20140619T000000,3,2.75,3200,6699,2,N,0,3,9,3200,0,2004,0,98075,47.5884,-121.991,3020,6699
7853302140,20140524T000000,3,2.5,2460,4399,2,N,0,3,7,2460,0,2007,0,98065,47.5415,-121.884,2060,4399
2301400470,20140908T000000,3,1.75,1530,5000,1,N,2,3,7,1020,510,1948,0,98117,47.6806,-122.36,1530,5000
1860600290,20140627T000000,3,2.25,1670,4800,1.5,N,3,3,8,1670,0,1903,0,98119,47.6356,-122.367,2300,4800
3826500170,20141111T000000,3,2.25,2130,8800,1,N,0,3,8,1270,860,1978,0,98030,47.383,-122.168,1960,8075
7701930050,20140811T000000,3,2.5,3150,20189,2,N,0,3,10,3150,0,1990,0,98058,47.447,-122.088,2920,20612
9543000896,20140825T000000,3,1.5,1800,9216,1,N,0,4,7,1800,0,1950,0,98001,47.2739,-122.249,1400,10022
7701990380,20141015T000000,4,2.75,2890,16397,2,N,0,3,10,2890,0,1997,0,98077,47.7102,-122.072,3170,16397
9250900104,20150410T000000,5,1.75,2110,8500,1,N,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500
623039026,20141125T000000,2,2.25,2770,11884,1,N,3,4,8,1570,1200,1969,0,98070,47.5098,-122.474,2310,17097
7626200235,20140523T000000,3,1.75,1120,5500,1.5,N,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500
4045500715,20141217T000000,1,1,1090,32010,1,N,0,4,6,1090,0,1958,0,98014,47.6928,-121.87,1870,25346
1155620190,20140603T000000,4,2.25,1790,7203,1,N,0,4,7,1110,680,1973,0,98155,47.7709,-122.294,2270,9000
3332000715,20140701T000000,4,1.5,1550,5053,1,N,0,4,7,1180,370,1963,0,98118,47.5499,-122.274,1450,5639
7399300420,20140818T000000,3,1,1170,7395,1,N,0,4,7,1170,0,1969,0,98055,47.4627,-122.19,1430,7920
6306100080,20140909T000000,3,2,1430,10850,1,N,0,3,7,1430,0,1994,0,98001,47.2671,-122.233,1610,8015
2877102330,20140516T000000,4,2.5,2110,3750,2,N,0,3,8,2110,0,2000,0,98117,47.6789,-122.363,1700,5000
282500010,20150107T000000,4,2.25,3133,16197,2,N,0,3,9,2533,600,1965,2010,98166,47.4255,-122.338,3090,15588
795002375,20140527T000000,3,1,1200,6250,1,N,0,3,6,920,280,1943,0,98168,47.5095,-122.331,1280,9375
6802200280,20141110T000000,3,2.5,2010,11618,2,N,0,3,7,2010,0,1990,0,98022,47.1956,-121.985,1550,9354
8643000185,20150430T000000,3,1.75,1360,9603,1,N,0,3,7,1360,0,1963,0,98198,47.3959,-122.309,2240,10605
5648600010,20150426T000000,3,2.5,1580,6860,2,N,0,3,7,1580,0,1995,0,98055,47.4447,-122.188,1580,7050
2818600010,20150314T000000,7,3.5,3890,8342,2,N,4,3,9,2840,1050,1968,0,98117,47.7011,-122.392,2870,8342
5160300020,20140609T000000,3,1.75,1760,10780,1,N,0,3,8,1760,0,1977,0,98005,47.5938,-122.154,2090,10780
3299200080,20141003T000000,4,2.75,2440,12051,1,N,0,5,8,1440,1000,1966,0,98133,47.7456,-122.351,2030,8006
8682300010,20150206T000000,3,2.75,2690,10443,1,N,0,3,9,2690,0,2007,0,98053,47.7185,-122.024,1440,4185
5561000190,20140502T000000,3,2.25,1970,35100,2,N,0,4,9,1970,0,1977,0,98027,47.4635,-121.991,2340,35100
1115750190,20140717T000000,3,2.5,3680,35617,1,N,0,3,10,2390,1290,1985,0,98052,47.7213,-122.12,3570,35633
9523102660,20140513T000000,3,1,1440,5000,2,N,0,3,7,1440,0,1910,0,98103,47.6741,-122.354,1850,4500
638100073,20140602T000000,3,1.5,1320,13200,1,N,0,3,7,1320,0,1970,0,98059,47.5009,-122.143,1730,13200
1557000190,20141009T000000,3,1.5,1450,9477,1,N,0,4,7,1450,0,1963,0,98031,47.4215,-122.203,1460,9477
5029450290,20141003T000000,3,1.5,1630,6625,1,N,0,5,7,980,650,1980,0,98023,47.29,-122.368,1440,7145
2296700470,20141106T000000,4,2.5,2170,7700,1,N,0,3,7,1420,750,1969,0,98034,47.7216,-122.219,1710,7770
7853220670,20140918T000000,3,2.5,2860,8935,2,N,0,3,8,2860,0,2004,0,98065,47.5336,-121.855,2650,6167
1240700170,20140609T000000,4,3.75,4060,19290,2,N,0,3,10,4060,0,2002,0,98074,47.6051,-122.053,4020,13250
7625703260,20140924T000000,2,1.75,2320,6250,1,N,0,3,7,1400,920,1948,0,98136,47.5468,-122.386,1420,6250
9547205380,20140728T000000,4,2.5,2240,4025,1,N,2,3,7,1250,990,1926,2005,98115,47.6818,-122.311,1380,3500
7772000010,20150309T000000,4,2,1970,7451,1,N,0,3,8,1350,620,1962,0,98133,47.765,-122.335,1980,7510
8029500380,20140731T000000,3,2,1830,10873,1,N,0,3,8,1830,0,1989,0,98023,47.3066,-122.394,2490,8976
2008000420,20141027T000000,3,1.75,2440,10179,1,N,0,4,7,1220,1220,1962,0,98198,47.4118,-122.314,1650,9711
8914100170,20140731T000000,3,2.5,2910,12283,2,N,2,3,10,2910,0,1993,0,98058,47.4602,-122.152,2680,22499
6139800430,20140522T000000,5,2.25,2230,9600,1,N,0,3,8,1320,910,1978,0,98077,47.7466,-122.076,2080,9760
9477201470,20141022T000000,3,1,1270,6900,1,N,0,3,7,1270,0,1977,0,98034,47.7279,-122.192,1480,7280
3211290050,20140623T000000,3,2.25,1580,39189,1,N,0,3,7,1180,400,1992,0,98053,47.6365,-121.972,1580,29649
3278602660,20140520T000000,1,1,820,1060,1,N,0,3,8,760,60,2007,0,98126,47.5472,-122.372,1770,1853
2739200050,20150403T000000,3,1.75,1860,9629,1,N,0,4,7,1240,620,1961,0,98059,47.4913,-122.143,1940,9629
226109056,20150326T000000,1,0.75,850,5600,1,N,2,3,6,850,0,1903,1994,98019,47.7654,-121.48,900,12250
5490210670,20140822T000000,4,2.5,2070,7312,1,N,0,4,7,1230,840,1977,0,98052,47.6958,-122.12,1770,7668
7575500080,20141120T000000,3,1.5,1420,9081,1,N,0,4,6,1420,0,1990,0,98022,47.1948,-121.999,1090,8410
5592900285,20141104T000000,4,2,2630,9663,1,N,1,4,8,1330,1300,1956,0,98056,47.4841,-122.19,1900,8894
6071700020,20140827T000000,3,2.25,1640,8400,1,N,0,4,8,1640,0,1962,0,98006,47.5484,-122.172,2110,8400
2725069108,20140805T000000,3,3.25,4610,81935,2,N,0,4,9,4610,0,1984,0,98074,47.6217,-122.021,2900,43500
461001435,20140610T000000,4,1.75,2440,5000,1,N,0,3,8,1340,1100,1954,0,98117,47.6823,-122.371,2170,5000
1823069102,20140508T000000,3,2.25,2430,73151,1,N,0,3,8,2430,0,1974,0,98059,47.4749,-122.092,2800,39250
7922900250,20140520T000000,3,2,2020,8118,1,N,0,3,7,1020,1000,1963,0,98008,47.5866,-122.118,1670,8118
1370802335,20140728T000000,3,2.5,2920,5629,1,N,2,5,8,1460,1460,1955,0,98199,47.642,-122.405,2380,5000
1231000895,20141105T000000,4,3.5,2840,5900,2,N,0,3,10,1920,920,1910,2008,98118,47.5543,-122.268,1300,4900
7129300500,20140812T000000,4,2.5,2080,5650,1,N,0,3,7,1680,400,1950,0,98178,47.5107,-122.257,1270,5650
3530420020,20140711T000000,2,1,950,2784,1,N,0,4,8,950,0,1972,0,98198,47.3793,-122.321,1080,3899
6893300290,20141111T000000,3,1.75,1690,6375,1,N,0,3,8,1690,0,1903,2002,98024,47.5247,-121.926,1270,7774
9346700280,20140620T000000,5,2.25,2780,10192,2,N,0,4,9,2780,0,1978,0,98007,47.6134,-122.152,2740,9900
7385300020,20140613T000000,5,2.5,3210,12000,1,N,0,4,8,1830,1380,1968,0,98007,47.6205,-122.148,2450,12000
5016002275,20140602T000000,5,2.5,3990,3839,1,N,0,4,8,1990,2000,1962,0,98112,47.6236,-122.299,2090,5000
1761600050,20141231T000000,3,2,1100,9165,1,N,0,4,7,1100,0,1969,0,98034,47.7304,-122.231,1510,8500
7202360430,20140701T000000,4,3.5,4080,10666,2,N,0,3,9,4080,0,2005,0,98053,47.6818,-122.023,3920,8154
9274201809,20141119T000000,3,2.5,1920,1649,2.5,N,0,3,8,1600,320,2004,0,98116,47.5901,-122.388,1650,3053
2722059292,20140604T000000,1,1,650,15364,1,N,0,4,5,650,0,1967,0,98042,47.3721,-122.159,1630,7952
2223059099,20140709T000000,3,1.5,1500,10018,1,N,0,4,7,1500,0,1957,0,98058,47.468,-122.163,1500,10937
1703050500,20150321T000000,3,2.5,2490,5978,2,N,0,3,9,2490,0,2003,0,98074,47.6298,-122.022,2710,6629
6450301310,20141030T000000,2,1,830,5720,1,N,0,4,6,830,0,1950,0,98133,47.7339,-122.339,1150,5250
4239400840,20141029T000000,3,1,1090,3523,1,N,0,4,6,1090,0,1969,0,98092,47.3161,-122.182,1030,3200
4364700585,20150408T000000,3,1.75,2180,7318,1,N,0,4,7,1210,970,1967,0,98126,47.5251,-122.37,2140,7560
3025059093,20140729T000000,5,5.25,5090,23669,2,N,0,3,12,5090,0,2006,0,98004,47.6297,-122.216,3830,22605
8083400066,20150423T000000,4,1.5,2340,5000,2,N,0,3,8,2100,240,1912,0,98122,47.6065,-122.291,2320,5500
869700050,20150120T000000,3,2.5,1490,4078,2,N,0,3,8,1490,0,1998,0,98059,47.4915,-122.155,1310,2767
2877101310,20140804T000000,2,1,1460,4200,1,N,0,4,6,880,580,1914,0,98117,47.6774,-122.361,1540,4200
7202330280,20140922T000000,3,2.25,1350,2839,2,N,0,3,7,1350,0,2003,0,98053,47.6824,-122.036,1650,3093
6146600420,20150224T000000,3,0.75,1030,12700,1,N,0,4,5,1030,0,1944,0,98032,47.3877,-122.236,1140,6955
1657310170,20140723T000000,3,2.5,2140,9492,2,N,0,3,8,2140,0,1994,0,98092,47.3289,-122.204,2180,9184
2597690050,20150409T000000,4,1.75,1770,7336,1,N,0,4,8,1770,0,1986,0,98058,47.4265,-122.163,2030,8183
2225039130,20140625T000000,5,3.25,3160,5000,2,N,2,3,10,2180,980,2005,0,98199,47.6464,-122.405,3160,5746
7504180130,20140701T000000,3,2.25,1710,21485,2,N,0,3,7,1710,0,1989,0,98074,47.6198,-122.053,1680,21485
6404600006,20140820T000000,3,2,1210,9097,1,N,0,4,7,1210,0,1954,0,98168,47.4849,-122.303,1360,10125
8651710430,20140606T000000,4,2.25,2070,7500,2,N,0,4,7,2070,0,1977,0,98034,47.727,-122.217,2080,7700
1788300010,20141211T000000,2,1,1200,9000,1,N,0,3,6,1200,0,1958,0,98023,47.3277,-122.349,1040,9600
3354400545,20140715T000000,4,2.5,1840,13493,2,N,0,3,7,1840,0,1994,0,98001,47.2649,-122.242,1430,11463
9189700255,20150105T000000,3,1,970,7503,1,N,0,4,6,970,0,1967,0,98058,47.4688,-122.163,1230,9504
4423100095,20140523T000000,4,2,1590,6750,1,N,0,3,7,1590,0,1951,0,98102,47.6406,-122.317,2370,4500
291300010,20140521T000000,3,2.25,1445,1471,2,N,0,3,7,1300,145,2003,0,98027,47.5342,-122.072,1410,1399
880000005,20140522T000000,2,2.5,1160,2174,2,N,0,3,7,1160,0,1998,0,98106,47.5264,-122.366,1380,1919
5561000920,20140502T000000,4,2.75,2710,37277,2,N,0,3,9,2710,0,2000,0,98027,47.4634,-121.987,2390,39299
4037000470,20150316T000000,3,1.75,1440,8957,1,N,0,4,7,1440,0,1957,0,98008,47.6008,-122.118,1340,8780
6802200670,20141114T000000,3,2.5,1680,8512,2,N,0,3,7,1680,0,1991,0,98022,47.1952,-121.986,1580,8512
7852190630,20150417T000000,4,2.5,2710,6474,2,N,0,3,8,2710,0,2004,0,98065,47.5383,-121.878,2870,6968
2815600235,20150402T000000,2,1,840,7020,1.5,N,0,4,7,840,0,1943,0,98136,47.5513,-122.394,1310,7072
3013300660,20141028T000000,3,2.25,2090,8095,2,N,2,3,10,2090,0,1988,0,98136,47.5287,-122.385,1940,5635
2215500080,20140528T000000,5,2,1940,6000,1,N,0,5,7,970,970,1945,0,98115,47.6875,-122.287,1700,6000
766900250,20150402T000000,3,1.75,1270,6017,1,N,0,4,7,1030,240,1990,0,98028,47.737,-122.225,1630,7381
7985000010,20150415T000000,3,1.75,1350,10125,1,N,0,3,8,1350,0,1967,0,98003,47.3334,-122.298,1520,9720
2721600010,20150107T000000,3,1.75,2190,3800,1.5,N,2,4,8,2190,0,1923,0,98109,47.643,-122.355,2190,3880
3392900080,20140706T000000,2,1.75,1990,4000,1,N,0,5,7,1090,900,1952,0,98103,47.6889,-122.342,1270,5700
2676500080,20140605T000000,4,2.5,2100,4237,2,N,0,3,8,2100,0,2006,0,98031,47.3901,-122.174,2100,4575
6624030050,20150428T000000,3,2.5,2160,15817,2,N,0,3,8,2160,0,1999,0,98031,47.4166,-122.183,1990,15817
1873100050,20150401T000000,5,2.75,2880,4425,2,N,0,3,8,2880,0,2005,0,98052,47.7048,-122.109,2940,6581
923000095,20150326T000000,3,1,1560,8100,1,N,0,4,8,1140,420,1952,0,98177,47.7261,-122.364,2130,8100
2919201365,20140616T000000,4,2.75,2610,4160,3,N,0,5,8,1910,700,1910,0,98103,47.6901,-122.357,1470,4140
8807810660,20150302T000000,3,1,1150,12877,1,N,0,4,6,1150,0,1970,0,98053,47.6614,-122.056,1490,12150
3275300050,20141124T000000,3,3,2430,10500,1,N,0,4,8,2150,280,1983,0,98003,47.2579,-122.312,1670,9800
3279000420,20150115T000000,3,1.75,1460,7800,1,N,0,2,7,1040,420,1979,0,98023,47.3035,-122.382,1310,7865
4023500362,20150402T000000,4,1.75,2040,9322,1,N,0,3,8,1440,600,1977,0,98155,47.7611,-122.298,1910,10026
9510910050,20140701T000000,3,2.5,2375,4094,2,N,0,3,9,2375,0,2002,0,98052,47.6627,-122.086,2095,4442
7625701045,20141027T000000,3,1.75,1510,6000,1,N,0,3,7,1060,450,1947,0,98136,47.5535,-122.39,1610,6000
4305700086,20150410T000000,2,1,1330,3698,1,N,0,3,7,1330,0,1952,0,98117,47.6866,-122.372,1900,5000
5379806590,20150430T000000,3,1.5,1430,8861,1,N,0,3,7,1430,0,1956,0,98188,47.4454,-122.289,1080,9425
4345300050,20140617T000000,4,2.5,1660,9760,2,N,0,3,7,1660,0,1994,0,98030,47.3635,-122.188,1580,9614
6143000020,20150406T000000,3,1.75,1910,17003,1.5,N,0,4,8,1910,0,1963,0,98001,47.3095,-122.283,1820,14806
582000185,20140821T000000,3,1.75,1960,5520,1,N,0,4,7,1080,880,1952,0,98199,47.6535,-122.397,1720,5760
2473100635,20140508T000000,3,2,1240,10800,1,N,0,3,7,1240,0,1967,2010,98058,47.449,-122.155,1480,8840
8732160250,20150120T000000,3,2.25,1960,7708,1,N,0,4,7,1490,470,1984,0,98023,47.2981,-122.374,1580,8063
3905100630,20140716T000000,3,2.25,1710,4561,2,N,0,4,8,1710,0,1994,0,98029,47.5691,-122.004,1810,4770
4107100190,20150324T000000,4,3.75,3480,14850,1,N,4,3,9,1870,1610,1951,2013,98004,47.6227,-122.216,4780,18480
6977000080,20140721T000000,4,2.5,2280,9874,2,N,0,3,9,2280,0,1989,0,98034,47.7099,-122.229,2670,9782
3298701025,20150427T000000,2,1,750,5217,1,N,0,4,6,750,0,1943,0,98106,47.5188,-122.353,760,4440
339600290,20150406T000000,3,2,1080,5077,1,N,0,3,7,1080,0,1985,0,98052,47.6836,-122.095,1070,3471
1498303895,20140729T000000,4,2,2670,3240,1.5,N,0,4,9,1780,890,1930,0,98144,47.5841,-122.294,1820,4000
1982200430,20140612T000000,4,1.75,1880,3880,1.5,N,0,4,7,1090,790,1944,0,98107,47.6635,-122.362,1390,3880
3763300005,20140520T000000,4,2.25,1870,9680,1,N,0,4,7,1170,700,1959,0,98034,47.7157,-122.234,2000,9790
1561910190,20140627T000000,3,2.5,2570,10431,2,N,0,3,9,2570,0,1989,0,98031,47.4188,-122.213,2590,10078
5450900010,20140821T000000,4,2.25,4070,23321,2,N,0,4,10,4070,0,1968,0,98040,47.5563,-122.219,2820,10871
1079350020,20140821T000000,3,2,1490,7697,1,N,0,3,7,1490,0,1994,0,98059,47.4852,-122.164,1540,7529
1552800280,20140918T000000,5,2.25,2300,11505,1,N,0,3,8,1300,1000,1963,0,98030,47.3812,-122.223,2350,11505
4139440480,20140626T000000,3,2.75,2590,12063,2,N,0,3,10,2590,0,1993,0,98006,47.5527,-122.12,2850,8469
4139440480,20141201T000000,3,2.75,2590,12063,2,N,0,3,10,2590,0,1993,0,98006,47.5527,-122.12,2850,8469
3425059099,20140625T000000,5,2.5,2700,21208,1,N,0,4,8,1950,750,1955,0,98005,47.6078,-122.154,2550,20409
3025300225,20141031T000000,5,2.75,3090,19865,1,N,0,4,9,3090,0,1953,0,98039,47.6232,-122.235,2970,19862
1450900020,20141003T000000,3,2,1610,8416,1,N,0,3,7,1610,0,1994,0,98031,47.397,-122.187,1600,8308
3626039028,20140818T000000,3,1,1160,7491,1,N,0,4,6,1160,0,1917,0,98177,47.7024,-122.359,1800,2267
8835210130,20140808T000000,2,1.5,1150,3927,2,N,0,3,7,1150,0,1982,0,98034,47.7248,-122.162,1400,3425
8731990440,20150310T000000,4,2.75,2330,7200,1,N,0,4,8,1560,770,1977,0,98023,47.3203,-122.385,2350,7600
3024089049,20140609T000000,2,1.75,1610,158558,1.5,N,0,2,6,1610,0,1948,0,98065,47.5319,-121.84,1800,3572
1338600225,20140528T000000,8,3.5,4440,6480,2,N,3,5,10,3140,1300,1959,0,98112,47.631,-122.303,4440,8640
7334600280,20141202T000000,2,1.75,1550,9230,1,N,0,3,6,970,580,1969,0,98045,47.4701,-121.744,1550,10856
5406500440,20140812T000000,4,2.5,2780,6235,2,N,0,3,8,2780,0,2001,0,98075,47.5976,-122.039,2670,4410
952007141,20150421T000000,2,1.5,1070,1236,2,N,0,3,8,1000,70,2005,0,98116,47.5619,-122.382,1170,1888
5561300980,20150320T000000,4,2.25,2420,36680,2,N,0,4,8,2420,0,1977,0,98027,47.4663,-122.006,2410,36680
5259800440,20140926T000000,3,1.75,1290,6604,1,N,0,3,7,1290,0,1984,0,98023,47.323,-122.349,1440,6682
7338402850,20141126T000000,4,3,1800,2500,2,N,0,3,7,1800,0,2000,0,98108,47.5333,-122.294,1830,6900
1974300020,20140827T000000,4,2.5,2270,11500,1,N,0,3,8,1540,730,1967,0,98034,47.7089,-122.241,2020,10918
3630020380,20141107T000000,3,2.5,1470,1779,2,N,0,3,8,1160,310,2005,0,98029,47.5472,-121.998,1470,1576
4047200825,20141011T000000,1,1,1390,60984,1,N,0,3,6,1390,0,1960,0,98019,47.7652,-121.903,1620,24225
9828700235,20150401T000000,3,1,1560,4500,1.5,N,0,5,7,1560,0,1915,0,98112,47.6204,-122.292,1530,4500
452002135,20150422T000000,4,2.5,2740,5000,2,N,0,3,9,2740,0,2012,0,98107,47.674,-122.371,1660,5000
6072400470,20141113T000000,4,2.5,2070,10244,1,N,0,3,8,1370,700,1969,0,98006,47.5592,-122.178,2070,9683
9325800005,20141201T000000,2,1,700,6046,1,N,0,3,6,700,0,1950,0,98133,47.7172,-122.34,990,6790
3630080430,20140617T000000,4,2.5,1670,3315,2,N,0,3,7,1670,0,2005,0,98029,47.5532,-121.998,1650,2051
3326079016,20150504T000000,2,1,710,1164794,1,N,0,2,5,710,0,1915,0,98014,47.6888,-121.909,1680,16730
8651410670,20141125T000000,3,1,920,6460,1,N,0,5,6,920,0,1969,0,98042,47.3665,-122.082,920,4770
868001435,20150127T000000,3,3,3450,16740,1,N,4,4,9,1960,1490,1949,1993,98177,47.7067,-122.38,3220,12528
7852010950,20141020T000000,4,2.5,2550,5835,2,N,0,3,8,2550,0,1998,0,98065,47.5373,-121.87,2420,5817
2395710010,20140605T000000,4,2.75,2420,5773,2,N,0,3,8,2420,0,2005,0,98038,47.3772,-122.029,2420,6200
5608030020,20150203T000000,5,3.5,3370,16846,2,N,1,3,9,2650,720,1998,0,98027,47.5584,-122.089,3330,13000
1890000275,20150429T000000,3,1.5,1940,3570,2,N,0,4,8,1740,200,1916,0,98105,47.6618,-122.325,1580,3570
4475000170,20141111T000000,4,3,2580,5511,2,N,0,3,8,2580,0,1999,0,98058,47.4286,-122.185,2010,5600
2825079001,20140814T000000,5,1.75,1930,501376,2,N,0,3,7,1930,0,1930,0,98014,47.6294,-121.911,1710,87120
2488200168,20140718T000000,3,1.75,1530,4000,2,N,0,3,8,1530,0,1985,0,98136,47.5239,-122.388,2140,5000
303800020,20150513T000000,3,2.75,3370,13929,2,N,0,3,9,2650,720,1986,0,98092,47.3411,-122.197,2150,14048
4154304505,20140919T000000,2,1,2240,7200,1,N,0,4,7,1120,1120,1940,0,98118,47.5631,-122.271,1390,6000
7202330170,20140717T000000,3,2.5,1650,3031,2,N,0,3,7,1650,0,2003,0,98053,47.682,-122.034,1560,3070
3760500514,20140912T000000,3,2.5,2820,14890,1,N,4,3,9,1770,1050,1985,0,98034,47.7019,-122.228,3740,14890
4067600255,20140522T000000,2,1,590,10945,1.5,N,0,3,5,590,0,1983,0,98010,47.3364,-122.033,2020,15180
7853302130,20140604T000000,3,2.5,2060,4399,2,N,0,3,7,2060,0,2007,0,98065,47.5415,-121.884,2060,4399
4140930010,20140919T000000,4,2.5,2780,6737,2,N,0,3,9,2780,0,2002,0,98006,47.5656,-122.122,2750,7950
6600410480,20140828T000000,3,1,1010,9920,1,N,0,3,6,1010,0,1977,0,98042,47.3238,-122.14,1270,9680
3793500050,20150303T000000,3,2.5,1890,6300,2,N,0,3,7,1890,0,2003,0,98038,47.3673,-122.031,2100,6525
1453602313,20141029T000000,2,1.5,1430,1650,3,N,0,3,7,1430,0,1999,0,98125,47.7222,-122.29,1430,1650
6413600290,20140509T000000,3,1,1030,6127,1,N,0,3,7,880,150,1947,0,98125,47.7192,-122.32,1610,6127
8651410190,20141112T000000,3,1,920,4875,1,N,0,5,6,920,0,1969,0,98042,47.3648,-122.081,960,5200
2331300415,20140620T000000,3,2.25,2140,3000,2,N,0,3,9,2140,0,1905,2006,98103,47.6767,-122.351,1430,4712
7525410190,20140502T000000,3,1.75,2910,35200,1.5,N,0,3,8,2910,0,1979,0,98075,47.5747,-122.035,2590,37500
1112700010,20140619T000000,3,2.25,1600,10240,1,N,0,3,7,1090,510,1979,0,98034,47.7281,-122.232,1520,9394
8673400190,20140723T000000,3,2.5,1630,1587,3,N,0,3,8,1630,0,2004,0,98107,47.6693,-122.393,1500,1527
3296900280,20150325T000000,3,2.5,1800,14036,2,N,0,3,8,1800,0,1993,0,98019,47.7334,-121.97,2450,14025
6450303235,20140818T000000,3,1.5,1320,2625,2,N,0,3,7,1320,0,1986,0,98133,47.7316,-122.338,1230,5250
